epoch,phase,loss,time_seconds,avg_accuracy,adenocarcinoma_accuracy,benign_accuracy,squamous_cell_carcinoma_accuracy,avg_precision,adenocarcinoma_precision,benign_precision,squamous_cell_carcinoma_precision,avg_recall,adenocarcinoma_recall,benign_recall,squamous_cell_carcinoma_recall,avg_f1,adenocarcinoma_f1,benign_f1,squamous_cell_carcinoma_f1,avg_auc,adenocarcinoma_auc,benign_auc,squamous_cell_carcinoma_auc
1,train,0.317454074093319,7.067934513092041,0.9340647163120567,0.9050033244680851,0.9832114361702128,0.9139793882978723,0.9055771736597392,0.9205045467879144,0.9717612088184295,0.824465765372874,0.9010872221092744,0.7825436408977556,0.9780603340812765,0.9426576913487908,0.900148624132492,0.845936109987869,0.9749005964214712,0.8796091659881354,0.979057102158264,0.9672796007985521,0.997486341559589,0.9724053641166508
2,train,0.08507026148405164,5.2643280029296875,0.9807734929078015,0.9711602393617021,0.995595079787234,0.9755651595744681,0.9711621034372686,0.9644940400710119,0.9915506958250497,0.9574415744157442,0.9711625699652077,0.9483790523690773,0.995260663507109,0.9698479940194368,0.971125244819374,0.9563686659122344,0.9934022158595792,0.9636048526863085,0.9971020078461196,0.9951953201016408,0.9994374025760997,0.9966733008606179
3,train,0.04972484426454027,5.08812403678894,0.9886414007092199,0.9829621010638298,0.9980053191489362,0.9849567819148937,0.9829728696824868,0.9767034068136272,0.9970044932601099,0.9752107089737233,0.9829689786296939,0.9720767888307156,0.9970044932601099,0.9798256537982566,0.9829672778447085,0.9743846057728351,0.9970044932601099,0.9775127345011803,0.9991004807159286,0.9985329584385989,0.9999484637981976,0.9988200199109892
4,train,0.029921649334744175,5.124147415161133,0.9942375886524824,0.991439494680851,0.9980884308510638,0.9931848404255319,0.9913579888533216,0.988988988988989,0.9970074812967581,0.9880774962742176,0.9913573495324101,0.9852904512590377,0.9972561736093789,0.9915254237288136,0.991355508350172,0.9871362557761958,0.9971318119466268,0.9897984573276934,0.9996904988123579,0.9994666829291385,0.9999488561928482,0.9996559573150872
5,train,0.020190038796615826,5.091088771820068,0.9961768617021276,0.9942652925531915,0.9993351063829787,0.9949301861702128,0.9942635060333558,0.9925,0.9985056039850561,0.9917849141150112,0.9942647322229963,0.9902718882514343,0.99950137122912,0.9930209371884346,0.9942634908275352,0.9913846922212511,0.9990032394717169,0.9924025407896375,0.9998385756227139,0.9997459598490958,0.9999921049926566,0.9997776620263896
6,train,0.017305734335752006,5.094560623168945,0.9970079787234042,0.995595079787234,0.9993351063829787,0.99609375,0.9955150747336544,0.9952535598301274,0.9987524950099801,0.9925391693608555,0.9955158949983507,0.9915380786460926,0.9992511233150274,0.9957584830339321,0.9955134373298833,0.9933923450941279,0.99900174694285,0.9941462199526716,0.9998759757719533,0.9997964922758991,0.9999898607110516,0.9998415743289094
7,train,0.014050121044961766,5.112426042556763,0.9975620567375886,0.9964261968085106,0.999251994680851,0.9970079787234043,0.9963440467194941,0.9940239043824701,0.9992518703241895,0.9957563654518222,0.9963424556407129,0.9952630266766392,0.9985048592075754,0.9952594810379242,0.9963430553173277,0.9946430796063287,0.9988782251028294,0.9955078612428251,0.999929690695739,0.9998819478823212,0.9999951833806621,0.9999119408242338
8,train,0.012011392095604258,5.116523742675781,0.9977836879432624,0.9966755319148937,0.9988364361702128,0.9978390957446809,0.9966759714258586,0.9950174389636273,0.9980059820538385,0.9970044932601099,0.9966760552133168,0.9950174389636273,0.9985037406483791,0.9965069860279441,0.99667597194327,0.9950174389636273,0.9982547993019197,0.9967556775642625,0.9998949487529362,0.9997912022314517,0.9999288117278483,0.9999648322995087
9,train,0.00960090329503378,5.144757270812988,0.9983377659574467,0.9975897606382979,0.999750664893617,0.9976728723404256,0.9975073046488826,0.9965043695380774,0.9995009980039921,0.9965165464045782,0.9975075332384761,0.9962556165751373,0.9997504367357125,0.9965165464045782,0.9975074085815271,0.996379977530895,0.9996257018091079,0.9965165464045782,0.9999700093770353,0.9999541554849384,0.9999981652046612,0.999957707441506
10,train,0.011071252080387723,5.111750602722168,0.9986702127659575,0.9980053191489362,0.999750664893617,0.9982546542553191,0.9980073422205001,0.996268656716418,1.0,0.9977533699450823,0.9980054220306253,0.9977578475336323,0.9992516837116487,0.9970067348465952,0.9980061035048952,0.9970126960418223,0.9996257018091079,0.9973799126637555,0.9999536821877277,0.9999165430347736,0.999996362416148,0.9999481411122617
1,val,0.08257172140292823,0.6510879993438721,0.982638888888889,0.9739583333333334,0.9993489583333334,0.974609375,0.9749558002762785,0.9476534296028881,0.998003992015968,0.9792099792099792,0.9738258706467663,0.9794776119402985,1.0,0.942,0.9741827998708733,0.963302752293578,0.999000999000999,0.9602446483180428,0.9982889630035152,0.9973861940298508,0.9999980694980695,0.9974826254826256
