epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,train,1.3286631774902344,4.1279826164245605,0.7496875000000001,0.7645833333333333,0.72875,0.78,0.7254166666666667,0.49896877390842276,0.4954128440366973,0.5037878787878788,0.4677650429799427,0.5289093298291722,0.5089295989991148,0.48214285714285715,0.30504587155963303,0.6759834368530021,0.5725462304409673,0.49286810598971176,0.48868778280542985,0.38,0.5529212531752752,0.549863387978142,0.7644464580005479,0.7619249805900621,0.6970688353633119,0.8365882358023611,0.7622037802464563
2,train,1.1436069615681965,2.199995517730713,0.8697916666666667,0.9058333333333334,0.7929166666666667,0.9164583333333334,0.8639583333333334,0.7492182505629036,0.8199233716475096,0.7528089887640449,0.7220472440944882,0.7020933977455717,0.7507830678672768,0.7642857142857142,0.3582887700534759,0.950259067357513,0.930298719772404,0.7243652916510933,0.7911275415896488,0.4855072463768116,0.8205816554809844,0.8002447231569287,0.9257183233271565,0.942335743400621,0.8456220174588416,0.9762525416973472,0.9386629907518164
3,train,0.848633500734965,2.1596128940582275,0.88125,0.925625,0.7970833333333334,0.92875,0.8735416666666667,0.7807368015147144,0.8611898016997167,0.8081180811808119,0.7486033519553073,0.7050359712230215,0.7740574477061617,0.8128342245989305,0.3348623853211009,0.9720207253886011,0.9765124555160143,0.74362355156552,0.8363136176066025,0.4735135135135135,0.8458070333633905,0.8188600417785735,0.9483837855035422,0.9579859626880066,0.8871743977496839,0.9839347163769752,0.9644400651995031
4,train,0.6245120370388031,2.1191108226776123,0.8993749999999999,0.929375,0.8179166666666666,0.9527083333333334,0.8975,0.8104075288534521,0.8417832167832168,0.8320610687022901,0.8214285714285714,0.7463572584997301,0.8092366206936579,0.8590544157002676,0.4163483575248281,0.9772020725388602,0.9843416370106761,0.7867194642867821,0.8503311258278146,0.554989816700611,0.8925698059630857,0.848987108655617,0.9642043568955605,0.9706507435819037,0.9154120855133544,0.9914563841357553,0.9792982143512281
5,train,0.4882013324896495,2.131566286087036,0.9208333333333334,0.9358333333333333,0.8520833333333333,0.966875,0.9285416666666667,0.8447940348774268,0.8759259259259259,0.8099173553719008,0.8787593984962406,0.8145734597156398,0.8476689358791977,0.8446428571428571,0.5984732824427481,0.9689119170984456,0.9786476868327402,0.839765948453357,0.86,0.6883230904302019,0.9216362740266141,0.8891044293566117,0.9700194429137925,0.9760357628105589,0.9252337102736281,0.9931538664198715,0.9856544321511118
6,train,0.4148122251033783,2.1310908794403076,0.9363541666666666,0.9427083333333334,0.8785416666666667,0.9729166666666667,0.95125,0.8739215975887287,0.8990566037735849,0.8193832599118943,0.9049466537342385,0.872299872935197,0.8761278805972436,0.8501338090990187,0.7110091743119266,0.966839378238342,0.9765291607396871,0.8729040710944584,0.8739110499770747,0.7613589848546869,0.9348697394789579,0.9214765100671141,0.9760226752992203,0.9776114354465966,0.9414555243790087,0.995616864035236,0.9894068773360402
7,train,0.35564546863238017,2.1347761154174805,0.9458333333333333,0.9464583333333333,0.895625,0.9795833333333334,0.9616666666666667,0.8945963651320648,0.9193391642371235,0.8184688239936859,0.9348044132397192,0.9057730590577306,0.8933521688349957,0.8446428571428571,0.7928134556574924,0.9658031088082901,0.9701492537313433,0.8931884772387478,0.8804094927873429,0.8054368932038835,0.9500509683995922,0.9368565545641729,0.9788751242133393,0.9812288916925466,0.9470014029446073,0.9965304564584444,0.9907397457577591
8,train,0.2887079499165217,2.1337227821350098,0.9496874999999999,0.9454166666666667,0.901875,0.9835416666666666,0.9679166666666666,0.9022879781081746,0.9101338432122371,0.8241673121611154,0.9529652351738241,0.9218855218855219,0.9005627370620126,0.85,0.8134556574923547,0.9658031088082901,0.9729921819474058,0.900976759033665,0.8790397045244691,0.8187764524817237,0.9593412249099331,0.9467496542185339,0.9813061641613459,0.9825048524844721,0.9544161228285886,0.9969682026062108,0.9913354787261117
9,train,0.3014199567834536,2.148878574371338,0.9522916666666666,0.949375,0.9085416666666667,0.9835416666666666,0.9677083333333333,0.9088068775695424,0.9245647969052224,0.8280542986425339,0.9585921325051759,0.9240162822252375,0.9051496879184808,0.8528099910793934,0.8388082505729565,0.9595854922279793,0.9693950177935943,0.9064714951172207,0.8872389791183295,0.8333965844402277,0.9590885551527706,0.9461618617575547,0.9827543911573139,0.983893928434864,0.9593786838971936,0.9961267572332821,0.9916181950639155
10,train,0.2631699894865354,2.154125690460205,0.9557291666666665,0.9529166666666666,0.916875,0.983125,0.97,0.9152305893025641,0.9374389051808406,0.8399401645474944,0.9519427402862985,0.9316005471956225,0.9118803128056052,0.855486173059768,0.8585626911314985,0.9647668393782384,0.968705547652916,0.91296039360597,0.894589552238806,0.8491493383742911,0.9583118888317036,0.9497907949790795,0.9849045804960174,0.9858051059622095,0.9639302240858091,0.9975872621275274,0.9922957298085232
