epoch,phase,loss,time_seconds,avg_accuracy,COVID19_accuracy,NORMAL_accuracy,PNEUMONIA_accuracy,TURBERCULOSIS_accuracy,avg_precision,COVID19_precision,NORMAL_precision,PNEUMONIA_precision,TURBERCULOSIS_precision,avg_recall,COVID19_recall,NORMAL_recall,PNEUMONIA_recall,TURBERCULOSIS_recall,avg_f1,COVID19_f1,NORMAL_f1,PNEUMONIA_f1,TURBERCULOSIS_f1,avg_auc,COVID19_auc,NORMAL_auc,PNEUMONIA_auc,TURBERCULOSIS_auc
1,train,0.31741497392455736,7.781311511993408,0.9579861111111112,0.9706597222222222,0.9460069444444444,0.9383680555555556,0.9769097222222223,0.8837340078218792,0.8300220750551877,0.8825396825396825,0.945852534562212,0.8765217391304347,0.8794108149050488,0.8034188034188035,0.8721568627450981,0.9516082294986961,0.8904593639575972,0.8814946474356693,0.8165038002171553,0.8773175542406312,0.9487216524628052,0.8834355828220859,0.9802414542957197,0.9779739293628182,0.9775607580824971,0.9786098994786756,0.9868212302588879
2,train,0.11872647037315699,4.147728443145752,0.982638888888889,0.9925347222222223,0.9710069444444445,0.9713541666666666,0.9956597222222222,0.9624724617933407,0.9543478260869566,0.944888178913738,0.9718552556002298,0.9787985865724381,0.9583581432538317,0.9522776572668112,0.9234972677595629,0.9805853375833092,0.9770723104056437,0.9603793389417866,0.9533116178067318,0.9340702724042638,0.9762007788836001,0.9779346866725508,0.9969194575497016,0.9986143171940517,0.9940733048789224,0.9956436450717142,0.9993465630541181
3,train,0.09068026223944294,4.384284973144531,0.984375,0.9901041666666667,0.9782986111111112,0.9763888888888889,0.9927083333333333,0.9607368774628707,0.9491150442477876,0.9594272076372315,0.9764367816091954,0.957968476357268,0.9553129655510643,0.9265658747300216,0.9421875,0.9843568945538818,0.968141592920354,0.9579607843105593,0.9377049180327869,0.9507292077256603,0.9803808424697057,0.9630281690140845,0.9969654629768437,0.9949092990816351,0.9967353166852678,0.9969841410098584,0.999233095130614
4,train,0.07455361194701658,4.4016642570495605,0.9868055555555555,0.9928819444444444,0.9800347222222222,0.9789930555555556,0.9953125,0.9681480674085549,0.9607843137254902,0.9589257503949447,0.9809523809523809,0.9719298245614035,0.9664260159019908,0.9504310344827587,0.9506656225528582,0.9840764331210191,0.9805309734513274,0.9672702076348902,0.9555796316359697,0.9547778214707039,0.9825119236883942,0.9762114537444934,0.99779703566969,0.9980185924315033,0.9969838200206785,0.9972262133323557,0.9989595168942227
5,train,0.04425851286699375,4.402477264404297,0.9909722222222224,0.9972222222222222,0.9838541666666667,0.9847222222222223,0.9980902777777778,0.9818103733529203,0.98068669527897,0.9706115965051628,0.9846997690531177,0.9912434325744308,0.980112278209,0.9849137931034483,0.9561815336463224,0.98984329657574,0.9895104895104895,0.9809448165054451,0.9827956989247312,0.9633425305478912,0.9872648335745297,0.9903762029746281,0.9987353129100326,0.9987063268309198,0.9982402222347921,0.9987040452748944,0.9992906572995239
6,train,0.04794470320662691,4.388085842132568,0.9929687500000001,0.9972222222222222,0.9880208333333333,0.9871527777777778,0.9994791666666667,0.9870840017792227,0.9869565217391304,0.9755520504731862,0.9875973464089991,0.9982300884955753,0.9840345704427257,0.978448275862069,0.9701960784313726,0.991027496382055,0.9964664310954063,0.9855519009522207,0.9826839826839827,0.9728666928824223,0.9893094481363768,0.9973474801061007,0.9993773759992853,0.9997078146161058,0.9986992808271581,0.9991068306173895,0.9999955779364883
7,train,0.029077376764164203,4.399521112442017,0.99453125,0.9961805555555555,0.9927083333333333,0.9914930555555556,0.9977430555555555,0.986873317172904,0.9804347826086957,0.9889415481832543,0.990484429065744,0.9876325088339223,0.9837129880751507,0.9719827586206896,0.978125,0.9953636627064619,0.9893805309734514,0.9852794525038222,0.9761904761904762,0.983503534956795,0.9929180517415811,0.9885057471264368,0.999743938892142,0.9998535003646213,0.9995743233816965,0.999615730164768,0.9999322016574821
8,train,0.03165506219633648,4.386419296264648,0.9939236111111112,0.9963541666666667,0.9920138888888889,0.9909722222222223,0.9963541666666667,0.9842618708850024,0.9825708061002179,0.984313725490196,0.9913269731136166,0.9788359788359788,0.9823384261965253,0.9719827586206896,0.9797033567525371,0.9936250362213851,0.9840425531914894,0.9832895672566939,0.9772481040086674,0.9820031298904538,0.9924746743849493,0.9814323607427056,0.9996200824448673,0.9994058625898532,0.999651596425613,0.9995798382075908,0.9998430325564127
9,train,0.025251051131635904,4.405585050582886,0.9961805555555556,0.9973958333333334,0.9949652777777778,0.9946180555555556,0.9977430555555555,0.9898025512450241,0.9891540130151844,0.9913385826771653,0.9945070829719572,0.9842105263157894,0.9884723361115819,0.9785407725321889,0.9859044635865309,0.996523754345307,0.9929203539823008,0.9891233697056468,0.9838187702265372,0.9886140557518649,0.9955143973375777,0.9885462555066079,0.9995140303814893,0.9990993123643092,0.9995653989813776,0.99955869151784,0.9998327186624306
10,train,0.03576360472102857,4.3778767585754395,0.9937499999999999,0.9982638888888888,0.9888888888888889,0.9887152777777778,0.9991319444444444,0.9875419192646072,0.9870967741935484,0.9764521193092621,0.9901648828463986,0.9964539007092199,0.9876179466105137,0.9913606911447084,0.97339593114241,0.9910248986682108,0.9946902654867257,0.9875779435393002,0.9892241379310345,0.9749216300940439,0.9905947040949211,0.995571302037201,0.999409173967595,0.9997015303906894,0.9989930160565754,0.9989496447172629,0.9999925047058523
