epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,train,0.33233948856592177,6.8924102783203125,0.9479166666666666,0.953125,0.9170833333333334,0.9689583333333334,0.9525,0.8960699671345898,0.9126034958601656,0.8657556270096463,0.8992172211350293,0.9067035245335177,0.8984173507956805,0.8841354723707665,0.823394495412844,0.9523316062176166,0.9338078291814946,0.8968141316130261,0.8981439565414214,0.8440438871473355,0.9250125817815803,0.9200561009817672,0.9830760284455591,0.9851358804434325,0.9667328292541097,0.9932476305638683,0.9871877735208255
2,train,0.09567535206054648,3.507772445678711,0.9839583333333334,0.9854166666666667,0.97375,0.9929166666666667,0.98375,0.9691584280065764,0.9687778768956289,0.9518716577540107,0.9864158829676071,0.9695682944090588,0.9684942111475205,0.9687778768956289,0.9518716577540107,0.9782383419689119,0.9750889679715302,0.9688201057980195,0.9687778768956289,0.9518716577540107,0.9823100936524454,0.9723207948899929,0.9973331554800394,0.9973628562817292,0.9945904770074483,0.9990453350987293,0.9983339535322512
3,train,0.04838070622955759,3.460622549057007,0.9909375,0.9885416666666667,0.9870833333333333,0.9975,0.990625,0.9824374339048618,0.9750223015165032,0.9755725190839695,0.9948132780082988,0.9843416370106761,0.9823380591969662,0.9758928571428571,0.9770642201834863,0.9927536231884058,0.9836415362731152,0.9823872576189917,0.9754573850959393,0.9763177998472116,0.9937823834196892,0.983991462113127,0.9993123367852967,0.9992214188664597,0.9988427020608047,0.9998520376148463,0.9993331885990757
4,train,0.04567284659016877,3.474708080291748,0.9936458333333333,0.993125,0.9885416666666667,0.9995833333333334,0.9933333333333333,0.9878824633006456,0.9831111111111112,0.9808429118773946,0.9989637305699481,0.9886120996441281,0.9880437667138244,0.9875,0.9770992366412213,0.9989637305699481,0.9886120996441281,0.9879609983963524,0.9853006681514477,0.9789674952198852,0.9989637305699481,0.9886120996441281,0.9994165309818507,0.999481269409938,0.9986412651195344,0.9999943255128994,0.9995492638850308
5,train,0.05265220668477317,3.4914088249206543,0.9903124999999999,0.9908333333333333,0.984375,0.995625,0.9904166666666666,0.9812251630249125,0.981216457960644,0.9731389102072141,0.9896265560165975,0.9809187279151943,0.9809950933005168,0.9794642857142857,0.9694189602446484,0.9886010362694301,0.9864960909737029,0.9811069991408404,0.9803395889186773,0.9712753734201456,0.9891135303265941,0.9836995038979447,0.9991139698390215,0.9994771447981367,0.997903902673126,0.999738433166026,0.9993363987187972
6,train,0.035659443969683104,3.4970476627349854,0.9932291666666666,0.9933333333333333,0.98875,0.9964583333333333,0.994375,0.9866688071397536,0.9848754448398577,0.9793577981651376,0.991701244813278,0.9907407407407407,0.986674494131516,0.9866310160427807,0.9793577981651376,0.9906735751295337,0.9900355871886121,0.9866713572521414,0.9857524487978628,0.9793577981651376,0.991187143597719,0.9903880384478462,0.9993100822835946,0.9995633331685534,0.9985639959925877,0.9998578676088117,0.9992551323644255
7,train,0.021266217706725002,3.666102647781372,0.9961458333333333,0.996875,0.9939583333333334,0.998125,0.995625,0.9926046262700143,0.9946284691136974,0.9870525514089871,0.9958549222797928,0.9928825622775801,0.992447594316014,0.9919642857142857,0.9908256880733946,0.994824016563147,0.9921763869132291,0.992524665808881,0.9932945909700491,0.9889355207935903,0.9953392024857587,0.9925293489861259,0.9998950416248652,0.9999599670031055,0.9998009867902519,0.9999721895516956,0.9998470231544077
8,train,0.024106411149259658,3.6509149074554443,0.9964583333333333,0.995625,0.9939583333333334,0.9985416666666667,0.9977083333333333,0.9928736638896933,0.9893238434163701,0.9923076923076923,0.9948347107438017,0.9950284090909091,0.9931342608104916,0.991971454058876,0.985485103132162,0.9979274611398964,0.9971530249110321,0.9929996949783771,0.9906458797327394,0.9888846301264852,0.9963786859803414,0.9960895840739424,0.9998114179017548,0.9996976353239533,0.999635426160777,0.9999646020090387,0.9999480081132501
9,train,0.026852127035769325,3.6281659603118896,0.9960416666666667,0.9983333333333333,0.9933333333333333,0.998125,0.994375,0.9925051192382517,0.9955436720142602,0.989272030651341,0.995850622406639,0.9893541518807665,0.9924635689634075,0.9973214285714286,0.9862490450725745,0.9948186528497409,0.9914651493598862,0.9924832195492427,0.9964317573595004,0.9877582249426167,0.995334370139969,0.9904085257548846,0.9998771130108095,0.9999839868012422,0.9997393712830046,0.9999724382055111,0.9998126557534801
10,train,0.05541926034415762,3.6650822162628174,0.9916666666666666,0.9891666666666666,0.986875,0.9958333333333333,0.9947916666666666,0.9833211931039103,0.9750889679715302,0.978494623655914,0.9896373056994818,0.9900638750887154,0.9834117883174253,0.9785714285714285,0.9732620320855615,0.9896373056994818,0.9921763869132291,0.9833636797937886,0.9768270944741533,0.9758713136729222,0.9896373056994818,0.9911190053285968,0.9994305582450176,0.9990387228260869,0.9990211651963721,0.999866244232627,0.9997961007249845
