epoch,phase,loss,time_seconds,avg_accuracy,glioma_accuracy,meningioma_accuracy,no_tumor_accuracy,pituitary_accuracy,avg_precision,glioma_precision,meningioma_precision,no_tumor_precision,pituitary_precision,avg_recall,glioma_recall,meningioma_recall,no_tumor_recall,pituitary_recall,avg_f1,glioma_f1,meningioma_f1,no_tumor_f1,pituitary_f1,avg_auc,glioma_auc,meningioma_auc,no_tumor_auc,pituitary_auc
1,train,0.39602579866846405,7.045418739318848,0.9439583333333332,0.9483333333333334,0.91,0.9670833333333333,0.9504166666666667,0.8882514308563821,0.9099437148217636,0.8543689320388349,0.8898550724637682,0.898838004101162,0.8905535710876842,0.8645276292335116,0.8073394495412844,0.9544041450777202,0.9359430604982206,0.8887146249807628,0.886654478976234,0.8301886792452831,0.921,0.9170153417015342,0.9792890043957431,0.9808101647896293,0.957676305123813,0.9939882862373421,0.9846812614321877
2,train,0.10874446724851926,3.7516796588897705,0.9827083333333334,0.9820833333333333,0.9704166666666667,0.9939583333333334,0.984375,0.9666447509742652,0.96,0.9457601222307105,0.988517745302714,0.9723011363636364,0.9662275024059863,0.9634255129348795,0.9457601222307105,0.9813471502590674,0.9743772241992883,0.9664318245955659,0.9617097061442564,0.9457601222307105,0.984919396775871,0.9733380732314255,0.9969305673101189,0.9975832648547256,0.9941027008444064,0.9989845370226507,0.9970517665186924
3,train,0.07507152234514554,3.729641914367676,0.9892708333333333,0.9902083333333334,0.9827083333333333,0.99625,0.9879166666666667,0.9794605198252726,0.9803043867502238,0.9657794676806084,0.991701244813278,0.98005698005698,0.9792343725467493,0.9776785714285714,0.9709480122324159,0.989648033126294,0.9786628733997155,0.9793448918541312,0.9789897183728208,0.9683568433091879,0.9906735751295337,0.9793594306049822,0.9988970555527208,0.9985947204968944,0.9980516847595728,0.9998973983460613,0.9990444186083549
4,train,0.03986232961528003,3.6045031547546387,0.9942708333333333,0.9945833333333334,0.990625,0.998125,0.99375,0.9889072894178946,0.9892665474060823,0.9839326702371843,0.993801652892562,0.9886282871357498,0.9890265420528584,0.9875,0.981679389312977,0.9968911917098445,0.9900355871886121,0.9889656710356667,0.9883824843610366,0.9828047382499044,0.9953440248318676,0.9893314366998578,0.9996156479919135,0.9997663528726708,0.9991694918961482,0.9999537934621802,0.9995729537366548
5,train,0.0333915469624723,3.7508699893951416,0.995625,0.9964583333333333,0.9927083333333333,0.998125,0.9952083333333334,0.9916787740741604,0.9937332139659804,0.9877394636015325,0.995850622406639,0.9893917963224894,0.9914195577763132,0.9910714285714286,0.985474006116208,0.9948186528497409,0.994314143567875,0.9915468009384811,0.9924005364327224,0.9866054343666284,0.995334370139969,0.9918468628146048,0.9996208282981436,0.9999126552795031,0.9993230485758623,0.999510913254656,0.999736696082553
6,train,0.03786745088019719,3.75241756439209,0.9936458333333333,0.9920833333333333,0.9891666666666666,0.998125,0.9952083333333334,0.9877879287246606,0.9865350089766607,0.9793893129770992,0.995850622406639,0.9893767705382436,0.9873781110225769,0.9795008912655971,0.9808868501529052,0.9948186528497409,0.994306049822064,0.9875781330451346,0.983005366726297,0.9801375095492743,0.995334370139969,0.9918352857649982,0.9993896856473314,0.9994688270285622,0.9985147352971055,0.9999800041883119,0.9995951760753463
7,train,0.02784105502612268,3.748396635055542,0.9954166666666666,0.9970833333333333,0.9941666666666666,0.9966666666666667,0.99375,0.9910466431958839,0.9928698752228164,0.9885496183206107,0.9927385892116183,0.99002849002849,0.9910018620456369,0.9946428571428572,0.9900611620795107,0.9906832298136646,0.9886201991465149,0.9910235190473266,0.9937555753791257,0.9893048128342246,0.9917098445595854,0.9893238434163701,0.9998465848509467,0.9998900912267081,0.9998252887333564,0.9999127885941521,0.9997581708495705
8,train,0.017073409328392398,3.7427749633789062,0.9966666666666667,0.9966666666666667,0.9960416666666667,0.9979166666666667,0.9960416666666667,0.9932868519205467,0.9919857524487978,0.9923664122137404,0.9937952430196484,0.995,0.9935485237320754,0.9937555753791257,0.9931245225362872,0.9958549222797928,0.9914590747330961,0.9934163989724671,0.9928698752228164,0.9927453226422298,0.994824016563147,0.9932263814616756,0.9997904740332489,0.9999153766864953,0.9995612421682821,0.9997762630800305,0.9999090141981877
9,train,0.013695996255458642,3.7414138317108154,0.9984375,0.9989583333333333,0.9977083333333333,0.999375,0.9977083333333333,0.997082700126877,0.998212689901698,0.9954198473282443,0.9989626556016598,0.9957356076759062,0.996968248060637,0.9973214285714286,0.9961802902979373,0.9979274611398964,0.9964438122332859,0.9970252894902557,0.9977668602054489,0.9957999236349752,0.9984447900466563,0.9960895840739424,0.9999612935691957,0.9999808326863354,0.9999385082540085,0.9999954063675851,0.9999304269688539
10,train,0.02419045486021787,3.737804412841797,0.9962500000000001,0.9958333333333333,0.9945833333333334,0.9972916666666667,0.9972916666666667,0.9923955971986274,0.9910714285714286,0.9893211289092296,0.9927536231884058,0.9964362081254454,0.9924991520698563,0.9910714285714286,0.9908326967150497,0.9937823834196892,0.9943100995732574,0.9924468799712727,0.9910714285714286,0.9900763358778626,0.9932677369238736,0.9953720185119259,0.9996209098528354,0.9993594720496894,0.9994430729766972,0.9998900230357155,0.9997910713492391
1,val,0.3618240958079696,0.39091992378234863,0.94375,0.95625,0.9203125,0.9921875,0.90625,0.9124335746709393,0.9935897435897436,0.917910447761194,0.9914529914529915,0.7467811158798283,0.8918004898986494,0.8516483516483516,0.754601226993865,0.9666666666666667,0.9942857142857143,0.894321680413381,0.9171597633136095,0.8282828282828283,0.9789029535864979,0.8529411764705882,0.9889268160455311,0.9931858534478621,0.9662640994971126,0.9997596153846154,0.9964976958525346
