epoch,phase,loss,time_seconds,avg_accuracy,COVID19_accuracy,NORMAL_accuracy,PNEUMONIA_accuracy,TURBERCULOSIS_accuracy,avg_precision,COVID19_precision,NORMAL_precision,PNEUMONIA_precision,TURBERCULOSIS_precision,avg_recall,COVID19_recall,NORMAL_recall,PNEUMONIA_recall,TURBERCULOSIS_recall,avg_f1,COVID19_f1,NORMAL_f1,PNEUMONIA_f1,TURBERCULOSIS_f1,avg_auc,COVID19_auc,NORMAL_auc,PNEUMONIA_auc,TURBERCULOSIS_auc
1,train,0.7820215778218376,4.401699542999268,0.8979166666666666,0.9248263888888889,0.8864583333333333,0.8430555555555556,0.9373263888888889,0.7042738057504652,0.5438144329896907,0.7386625672559569,0.8684971098265896,0.6661211129296236,0.6992956536843626,0.4518201284796574,0.7537254901960785,0.870005790387956,0.7216312056737588,0.7004255042046434,0.4935672514619883,0.7461180124223602,0.8692507954874168,0.6927659574468085,0.917900133433313,0.8994199037070091,0.9244339519531335,0.9013397993502511,0.9464068787228584
2,train,0.2622977115213871,2.5986955165863037,0.9602430555555556,0.9699652777777777,0.9480902777777778,0.9446180555555556,0.9782986111111112,0.8922327609377945,0.8299319727891157,0.9039735099337748,0.9415237559741355,0.8935018050541517,0.8738839270011373,0.7887931034482759,0.8564705882352941,0.9679190751445087,0.8823529411764706,0.8827130710725749,0.8088397790055248,0.8795811518324608,0.9545389767706998,0.8878923766816144,0.984444199877484,0.9793614569225961,0.9810862351629616,0.9851734104046244,0.9921556970197545
3,train,0.18947315890755917,2.512563705444336,0.9707465277777778,0.9809027777777778,0.9600694444444444,0.9569444444444445,0.9850694444444444,0.9266508327619537,0.8968609865470852,0.9248181083265966,0.9548167092924126,0.9301075268817204,0.9115694545274192,0.8620689655172413,0.8930523028883685,0.974195418962018,0.9169611307420494,0.918918703505241,0.8791208791208791,0.9086576648133439,0.9644087256027555,0.9234875444839857,0.9913429791227996,0.9932878750390666,0.9863153559528993,0.9893495364675279,0.9964191490317041
4,train,0.14502959601167176,2.5383381843566895,0.9786458333333334,0.9873263888888889,0.9692708333333333,0.9678819444444444,0.9901041666666667,0.94833002380712,0.9337748344370861,0.9467312348668281,0.9657240788346186,0.9470899470899471,0.938635483528889,0.907725321888412,0.9135514018691588,0.9811375507835172,0.9521276595744681,0.9433457941181563,0.9205658324265505,0.929845422116528,0.9733697999136318,0.9496021220159151,0.9950712646234431,0.9956651874095056,0.9921686864384367,0.9938362517187014,0.9986149329271289
5,train,0.10900142905819747,2.6322944164276123,0.9811631944444444,0.9892361111111111,0.9722222222222222,0.9710069444444445,0.9921875,0.9556760657286069,0.9467849223946785,0.9515347334410339,0.9693673060406527,0.9550173010380623,0.9473364651862529,0.9182795698924732,0.9217527386541471,0.9825885084155542,0.9667250437828371,0.9513725116061026,0.9323144104803494,0.9364069952305246,0.9759331315751549,0.9608355091383812,0.9962286619106651,0.9972398387604455,0.9934519856508279,0.995106748846633,0.9991160743847537
6,train,0.10716827017151648,2.664588689804077,0.9815104166666667,0.9902777777777778,0.9725694444444445,0.9715277777777778,0.9916666666666667,0.9565407919389937,0.95,0.9473684210526315,0.9712726228095375,0.9575221238938053,0.9492141772925076,0.9297872340425531,0.928125,0.9814223512336719,0.9575221238938053,0.9528190415918136,0.9397849462365592,0.9376479873717443,0.9763211088651458,0.9575221238938053,0.9962614882796914,0.9968515464746813,0.99441162109375,0.9956586532583925,0.9981241322919416
7,train,0.09602510891854762,2.5123143196105957,0.984375,0.9914930555555556,0.9769097222222223,0.9756944444444444,0.9934027777777777,0.9624670634311576,0.9543478260869566,0.9541501976284585,0.976643598615917,0.9647266313932981,0.9581401948302936,0.9400428265524625,0.9414976599063962,0.9828786999419616,0.968141592920354,0.9602763362087023,0.9471413160733549,0.9477817039654496,0.9797512293896442,0.9664310954063604,0.9973929207415086,0.9976697436030214,0.995717144451745,0.9967108282823621,0.9994739666289063
8,train,0.08469489502410094,2.618367910385132,0.9849826388888888,0.9935763888888889,0.9762152777777777,0.9758680555555556,0.9942708333333333,0.9674158086155011,0.9653679653679653,0.9582664526484751,0.9744985673352435,0.9715302491103203,0.9609725033859022,0.9550321199143469,0.9335418295543393,0.9855114459576935,0.9698046181172292,0.9641388840659402,0.9601722282023681,0.9457425742574257,0.9799740671373001,0.9706666666666667,0.9978730752701088,0.9989291339092358,0.9961233242817078,0.9970642637963475,0.999375579093144
9,train,0.06753058915750848,2.7173526287078857,0.9868923611111111,0.9942708333333333,0.9786458333333333,0.9788194444444445,0.9958333333333333,0.9714620512659455,0.96529284164859,0.9572784810126582,0.9792626728110599,0.9840142095914742,0.9671000684326626,0.9632034632034632,0.946051602814699,0.9855072463768116,0.9736379613356766,0.9692631435161553,0.9642470205850487,0.951631930790405,0.9823750361167293,0.9787985865724381,0.9985582709701197,0.9993920764022689,0.9968465586345894,0.9982263630089718,0.9997680858346489
10,train,0.06167221476013462,2.6992502212524414,0.9895833333333333,0.9951388888888889,0.9838541666666667,0.9829861111111111,0.9963541666666667,0.9777631052887915,0.9802631578947368,0.9691699604743083,0.9827089337175793,0.9789103690685413,0.9725295065174884,0.9592274678111588,0.9578125,0.9889791183294664,0.9840989399293286,0.9751052125498151,0.9696312364425163,0.9634577603143418,0.9858340560855738,0.9814977973568282,0.9986946413411906,0.999357925645844,0.9975190080915178,0.9980305517867035,0.9998710798406968
