epoch,phase,loss,time_seconds,avg_accuracy,adenocarcinoma_accuracy,benign_accuracy,squamous_cell_carcinoma_accuracy,avg_precision,adenocarcinoma_precision,benign_precision,squamous_cell_carcinoma_precision,avg_recall,adenocarcinoma_recall,benign_recall,squamous_cell_carcinoma_recall,avg_f1,adenocarcinoma_f1,benign_f1,squamous_cell_carcinoma_f1,avg_auc,adenocarcinoma_auc,benign_auc,squamous_cell_carcinoma_auc
1,val,0.4160815233675142,0.655203104019165,0.9079861111111112,0.8619791666666666,0.9954427083333334,0.8665364583333334,0.8926827185144667,0.9764705882352941,0.9881188118811881,0.7134587554269175,0.8678009950248757,0.6194029850746269,0.998,0.986,0.859633809375766,0.7579908675799086,0.9930348258706467,0.8278757346767422,0.9836245653969535,0.9751902985074627,0.9999169884169884,0.9757664092664092
2,val,0.1850505410693586,0.5798993110656738,0.9691840277777778,0.9544270833333334,0.998046875,0.955078125,0.9555424364838908,0.969758064516129,1.0,0.8968692449355433,0.9551293532338309,0.8973880597014925,0.994,0.974,0.9543353981218456,0.9321705426356589,0.9969909729187563,0.9338446788111218,0.9935758154209647,0.9896212686567165,0.9999942084942085,0.9911119691119691
3,val,0.11727103709320848,0.5752222537994385,0.9765625,0.96484375,0.9986979166666666,0.9661458333333334,0.9651753336218173,0.951310861423221,0.998,0.9462151394422311,0.9652537313432835,0.9477611940298507,0.998,0.95,0.9652121675651811,0.9495327102803738,0.998,0.9481037924151696,0.9968012783572484,0.9951007462686566,0.9999942084942084,0.9953088803088802
4,val,0.08255863608792424,0.5635561943054199,0.9856770833333334,0.978515625,0.9993489583333334,0.9791666666666666,0.9786266385713992,0.9754253308128544,0.998003992015968,0.9624505928853755,0.9788955223880597,0.9626865671641791,1.0,0.974,0.9787353127929389,0.9690140845070423,0.999000999000999,0.9681908548707754,0.9982852100501353,0.9973768656716417,0.9999942084942085,0.997484555984556
5,val,0.0628464959881967,0.5656924247741699,0.9908854166666666,0.986328125,0.9993489583333334,0.9869791666666666,0.9863532458856237,0.9886148007590133,0.998003992015968,0.9724409448818898,0.9866716417910447,0.9720149253731343,1.0,0.988,0.986468106646846,0.980244590780809,0.999000999000999,0.9801587301587301,0.9989488320943544,0.9983619402985074,0.9999942084942084,0.9984903474903476
6,val,0.051872867557297773,0.5587482452392578,0.9900173611111112,0.9850260416666666,0.9993489583333334,0.9856770833333334,0.9851023311922898,0.9923224568138196,0.998003992015968,0.9649805447470817,0.9855174129353234,0.9645522388059702,1.0,0.992,0.9851816830930433,0.978240302743614,0.999000999000999,0.9783037475345168,0.9993161148888761,0.9989309701492537,0.9999980694980696,0.999019305019305
7,val,0.038344078692413554,0.5686016082763672,0.9934895833333334,0.990234375,0.9993489583333334,0.9908854166666666,0.9902702337962029,0.9887429643527205,0.998003992015968,0.9840637450199203,0.9904029850746269,0.9832089552238806,1.0,0.988,0.990332379229048,0.9859681945743686,0.999000999000999,0.9860279441117764,0.9996149152884227,0.9994123134328358,0.9999980694980696,0.999434362934363
8,val,0.027135875565970007,0.5623602867126465,0.9947916666666666,0.9921875,0.9993489583333334,0.9928385416666666,0.9921895646764837,0.9924812030075187,0.998003992015968,0.9860834990059643,0.9923582089552238,0.9850746268656716,1.0,0.992,0.9922659817469771,0.9887640449438202,0.999000999000999,0.9890329012961117,0.9998073195797077,0.9996902985074627,0.9999980694980694,0.9997335907335908
9,val,0.023169606372296887,0.5641915798187256,0.99609375,0.994140625,0.9993489583333334,0.9947916666666666,0.9941757855006498,0.9925233644859813,0.998003992015968,0.992,0.9942238805970148,0.9906716417910447,1.0,0.992,0.9941992125521537,0.9915966386554622,0.999000999000999,0.992,0.9998743420926256,0.9997929104477612,0.9999980694980696,0.9998320463320463
10,val,0.018796248962947477,0.5598154067993164,0.9965277777777778,0.9947916666666666,0.9993489583333334,0.9954427083333334,0.9949575596282183,0.9888888888888889,0.998003992015968,0.997979797979798,0.9947562189054726,0.996268656716418,1.0,0.988,0.9948436262945614,0.9925650557620818,0.999000999000999,0.992964824120603,0.9999109736068691,0.9998526119402985,0.9999980694980695,0.9998822393822394
