epoch,phase,loss,time_seconds,avg_accuracy,COVID19_accuracy,NORMAL_accuracy,PNEUMONIA_accuracy,TURBERCULOSIS_accuracy,avg_precision,COVID19_precision,NORMAL_precision,PNEUMONIA_precision,TURBERCULOSIS_precision,avg_recall,COVID19_recall,NORMAL_recall,PNEUMONIA_recall,TURBERCULOSIS_recall,avg_f1,COVID19_f1,NORMAL_f1,PNEUMONIA_f1,TURBERCULOSIS_f1,avg_auc,COVID19_auc,NORMAL_auc,PNEUMONIA_auc,TURBERCULOSIS_auc
1,train,0.5746070620086458,4.6032304763793945,0.9233506944444445,0.9447916666666667,0.9095486111111111,0.8836805555555556,0.9553819444444445,0.783747919952321,0.683046683046683,0.7954545454545454,0.9002300172512938,0.7562604340567612,0.7752610586185213,0.5952890792291221,0.796078431372549,0.9064852345107122,0.8031914893617021,0.7785721366098857,0.6361556064073226,0.795766366130929,0.9033467974610502,0.7790197764402408,0.9484043749078565,0.9359416157496205,0.9474277220364178,0.940059691718339,0.9701884701270481
2,train,0.18295026127662922,2.775639295578003,0.970920138888889,0.9810763888888889,0.9595486111111111,0.9579861111111111,0.9850694444444444,0.9247314616198564,0.8953229398663697,0.9228896103896104,0.9573621375781695,0.9233511586452763,0.9137263948741836,0.8663793103448276,0.8917647058823529,0.9734104046242774,0.9233511586452763,0.9190860820870628,0.8806133625410734,0.9070602313522138,0.9653195758096876,0.9233511586452763,0.9912152561807874,0.9888383555578706,0.9882784882068769,0.9910376979140488,0.9967064830443535
3,train,0.13393935583945776,2.5947067737579346,0.9784722222222222,0.9883680555555555,0.9682291666666667,0.9664930555555555,0.9907986111111111,0.9491707801317917,0.9381898454746137,0.9399038461538461,0.9662084765177549,0.9523809523809523,0.9409893282884791,0.915948275862069,0.9156908665105387,0.9782545665410264,0.9540636042402827,0.9449976967471556,0.9269356597600873,0.9276393831553974,0.9721942083273304,0.9532215357458076,0.9954286203469631,0.9970297198926972,0.9922924205752266,0.9937461726719776,0.9986461682479513
4,train,0.09890320893997948,2.6559107303619385,0.9857638888888889,0.9939236111111112,0.9772569444444444,0.9763888888888889,0.9954861111111111,0.9698521372349028,0.9674620390455532,0.957176843774782,0.9761219792865362,0.9786476868327402,0.9642274629443245,0.9570815450643777,0.9400311526479751,0.9846198491004062,0.975177304964539,0.9670080582301477,0.9622437971952535,0.9485265225933203,0.9803524992776654,0.9769094138543517,0.9975571107026835,0.9984483203107899,0.9956425616441026,0.9966907004776999,0.9994468603781413
5,train,0.06842046522328424,2.6332509517669678,0.9881944444444444,0.9953125,0.9805555555555555,0.9805555555555555,0.9963541666666667,0.9750587768716248,0.9760869565217392,0.9626984126984127,0.9806805074971164,0.9807692307692307,0.9710397311087964,0.9655913978494624,0.9491392801251957,0.9869413813116656,0.9824868651488616,0.9730274638229639,0.9708108108108108,0.9558707643814027,0.9838009835117154,0.9816272965879265,0.9983009707428923,0.9990983581589448,0.9967499977304454,0.9975357547563067,0.9998197723258719
6,train,0.06295481685342061,2.5920207500457764,0.9881944444444444,0.9949652777777778,0.98125,0.9810763888888889,0.9954861111111111,0.9720375915708483,0.9681528662420382,0.9592476489028213,0.9837587006960556,0.9769911504424779,0.9720173252538273,0.9702127659574468,0.95625,0.9846153846153847,0.9769911504424779,0.9720265517798677,0.9691817215727949,0.9577464788732394,0.9841868562309589,0.9769911504424779,0.9986041526100617,0.9992603466999155,0.9975313895089285,0.9981655574956035,0.9994593167357995
7,train,0.06442093047727314,2.5609030723571777,0.9892361111111111,0.9956597222222222,0.9822916666666667,0.9817708333333334,0.9972222222222222,0.9773029836826056,0.9722222222222222,0.9652996845425867,0.982385215131389,0.9893048128342246,0.9746486791609806,0.974304068522484,0.9547581903276131,0.9872315728380732,0.9823008849557522,0.9759637180555646,0.9732620320855615,0.96,0.9848024316109423,0.9857904085257548,0.9988753257938654,0.99931953276741,0.9980021934240478,0.9983983032950408,0.9997812736889624
8,train,0.055645932321850625,2.576798439025879,0.9906250000000001,0.9970486111111111,0.9835069444444444,0.9838541666666667,0.9980902777777778,0.9812422078294809,0.9828326180257511,0.9683544303797469,0.9844200807847663,0.9893617021276596,0.9793859097462436,0.9807280513918629,0.9569976544175137,0.9886989278470009,0.9911190053285968,0.9803040484868353,0.9817792068595927,0.962642548171451,0.9865548648257916,0.9902395740905058,0.9991096412511562,0.999803384616505,0.9981356431699545,0.9985993351956156,0.9999002020225496
9,train,0.041909606959153384,2.590972661972046,0.992361111111111,0.9975694444444444,0.9866319444444445,0.9869791666666666,0.9982638888888888,0.9842198847469156,0.9848484848484849,0.9680685358255452,0.9892722528269063,0.9946902654867257,0.9833461793872587,0.9848484848484849,0.9718530101641908,0.9889855072463768,0.9876977152899824,0.9837790208742095,0.9848484848484849,0.9699570815450643,0.9891288592549645,0.9911816578483245,0.9994686077403321,0.9997977673515612,0.9989311137163445,0.9992301900997553,0.9999153597936675
10,train,0.03798948616151594,2.6786859035491943,0.9939236111111112,0.9982638888888888,0.9895833333333334,0.9890625,0.9987847222222223,0.989065615838223,0.9935064935064936,0.9810725552050473,0.9887380883626913,0.9929453262786596,0.9861481576427735,0.9849785407725322,0.971875,0.9930394431554525,0.9946996466431095,0.9875955168309221,0.9892241379310345,0.9764521193092621,0.9908840978150774,0.9938217122683142,0.999435164740768,0.9996262673266846,0.9990260532924108,0.9992009308841593,0.999887407459817
